name,lon1,lat1,lon2,lat2,dip,create_ribbon_mesh,locking_depth,locking_depth_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,mesh_file_name,mesh_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max
elea,239.057000,45.663000,239.402000,45.765000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
elea,243.534000,42.932000,243.899000,42.731000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
elea,239.848000,49.120000,241.172000,49.213000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
elea,246.537000,36.482000,246.736000,36.108000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
elea,244.038000,33.909000,244.105000,33.914000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
elea,240.877000,39.913000,240.977000,39.634000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,240.868000,39.485000,241.014000,39.535000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,238.406000,44.034000,238.852000,43.776000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,239.402000,45.765000,239.611000,45.786000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,243.115000,43.375000,243.534000,42.932000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,243.387000,39.108000,243.769000,39.291000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,238.524000,49.027000,239.848000,49.120000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,244.105000,33.914000,244.573000,33.942000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
eleb,240.977000,39.634000,241.014000,39.535000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
etahoebbab,240.722000,39.436000,240.730000,39.401000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
etahoebbb,240.707000,39.673000,240.722000,39.436000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fd,242.327000,33.288000,242.383000,33.242000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ff,243.258000,34.469000,243.290000,34.346000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ff,243.412000,34.029000,243.567000,33.909000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ff,243.420000,34.162000,243.437000,34.136000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,243.200000,34.337000,243.339000,34.249000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,243.339000,34.249000,243.420000,34.162000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,243.567000,33.909000,243.611000,33.852000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,242.795000,35.102000,242.963000,35.016000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,242.705000,35.163000,242.795000,35.102000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,242.616000,35.210000,242.705000,35.163000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fff,242.787000,35.659000,242.861000,35.585000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fffa,243.429000,34.057000,243.465000,34.087000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fffb,243.412000,34.029000,243.429000,34.057000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
fgd,241.142000,34.192000,241.253000,34.252000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ftre,240.948000,34.097000,241.142000,34.192000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ggg,242.187000,35.398000,242.291000,35.364000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ghh,242.189000,33.325000,242.318000,33.159000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ghh,242.432000,33.196000,242.482000,33.104000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
hh,242.189000,33.325000,242.327000,33.288000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
huy,241.225000,34.029000,241.459000,34.032000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
iii,242.648000,32.929000,242.739000,32.858000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
iuy,241.253000,34.252000,241.388000,34.310000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdf_connecta,235.065000,40.885000,235.238000,40.307000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
jdf_connectb,235.238000,40.307000,235.240000,40.303000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfaaaa,235.558000,40.260000,235.814000,40.215000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfaaab,235.240000,40.303000,235.558000,40.260000,90,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfaab,234.735000,40.381000,235.240000,40.303000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfab,229.517000,44.594000,230.935000,49.010000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfab,233.987000,40.418000,234.735000,40.381000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfb,232.405000,40.445000,233.987000,40.418000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfba,229.517000,44.594000,233.335000,43.044000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jdfbb,232.405000,40.445000,233.335000,43.044000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jj,242.383000,33.242000,242.432000,33.196000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jjj,242.394000,33.024000,242.480000,32.867000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
jk,242.482000,33.104000,242.554000,33.016000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyaaba,240.004000,38.850000,240.177000,38.731000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyaabb,239.785000,39.148000,240.004000,38.850000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabaa,239.741000,39.258000,239.785000,39.148000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabab,239.586000,39.603000,239.741000,39.258000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabbaa,239.178000,39.858000,239.586000,39.603000,90,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabbab,238.770000,40.114000,239.178000,39.858000,90,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabbb,238.642000,40.368000,238.770000,40.114000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleybaa,238.573000,40.564000,238.642000,40.368000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleybab,238.498000,40.725000,238.573000,40.564000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleybba,238.242000,41.200000,238.498000,40.725000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleybbb,238.085000,41.636000,238.242000,41.200000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
newport1bbba,242.918000,32.580000,243.579000,31.953000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
newport1bbbb,243.579000,31.953000,244.239000,31.325000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
nootka,230.935000,49.010000,231.725000,49.881000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifaaab,230.426000,51.858000,233.070000,50.891000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifaaab,227.225000,53.142000,230.426000,51.858000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifaab,233.070000,50.891000,233.592000,50.642000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifaba,233.592000,50.642000,234.080000,50.422000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifabb,234.080000,50.422000,234.557000,50.299000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifbaa,234.557000,50.299000,235.500000,49.494000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
oifbaba,235.500000,49.494000,236.021000,49.288000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1aa,220.823000,60.284000,225.484000,55.067000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abaa,225.484000,55.067000,227.225000,53.142000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1ababaaa,227.225000,53.142000,229.851000,51.111000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1ababaab,229.851000,51.111000,230.457000,50.715000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1ababab,230.457000,50.715000,231.725000,49.881000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1ababb,231.725000,49.881000,231.762000,49.858000,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abba,231.762000,49.858000,232.353000,49.253000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abbbaa,232.353000,49.253000,232.623000,48.914000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abbbab,232.623000,48.914000,232.954000,48.580000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abbbba,232.954000,48.580000,233.273000,48.273000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1abbbbb,233.273000,48.273000,233.554000,47.907000,150,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbaaaa,240.070000,40.023000,240.215000,39.934000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbaaab,240.215000,39.934000,240.361000,39.845000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbaab,240.361000,39.845000,240.707000,39.673000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbabab,241.014000,39.535000,241.074000,39.101000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbabb,241.074000,39.101000,241.234000,38.767000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbbaaa,241.234000,38.767000,241.238000,38.665000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbbaab,241.238000,38.665000,241.247000,38.622000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbbab,241.247000,38.622000,241.464000,38.223000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth1bbbb,241.464000,38.223000,241.619000,37.941000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
owensvalleynorth2,241.573000,37.793000,241.619000,37.941000,90,0,10,4,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
pacific6aaa,244.239000,31.325000,244.321000,31.193000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ree,242.554000,33.016000,242.648000,32.929000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rr,240.993000,34.038000,241.225000,34.029000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,240.844000,34.041000,240.993000,34.038000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,242.061000,33.431000,242.189000,33.325000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,242.872000,35.108000,243.006000,35.048000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.006000,35.048000,243.087000,34.988000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.087000,34.988000,243.185000,34.927000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.185000,34.927000,243.282000,34.860000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.282000,34.860000,243.347000,34.800000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.347000,34.800000,243.445000,34.699000,90,0,15,0,-1.8,0.9,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.445000,34.699000,243.534000,34.598000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.534000,34.598000,243.624000,34.490000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.624000,34.490000,243.713000,34.383000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.713000,34.383000,243.819000,34.255000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
rrr,243.819000,34.255000,243.849000,34.142000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sada,242.470000,34.311000,242.510000,34.292000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sadb,242.510000,34.292000,242.549000,34.273000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
saf_connect,241.103000,34.811000,241.144000,34.792000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sanandreas19a,245.479000,31.655000,246.156000,30.867000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sanandreas19b,246.156000,30.867000,247.749000,29.024000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sanandreas20,247.749000,29.024000,260.639000,5.079000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sd,241.973000,33.477000,242.061000,33.431000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ss,242.884000,34.890000,243.022000,34.790000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ss,238.314000,37.195000,238.366000,37.163000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,241.576000,37.066000,241.671000,37.236000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.503000,35.045000,242.681000,35.003000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.681000,35.003000,242.884000,34.890000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.022000,34.790000,243.144000,34.650000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.144000,34.650000,243.209000,34.556000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.209000,34.556000,243.258000,34.469000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.499000,33.782000,242.713000,33.697000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.469000,34.490000,243.542000,34.450000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.542000,34.450000,243.615000,34.396000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.615000,34.396000,243.680000,34.295000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.680000,34.295000,243.697000,34.208000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.697000,34.208000,243.712000,34.143000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.342000,36.615000,242.387000,36.457000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,237.668000,37.496000,237.762000,37.473000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.181000,37.246000,238.250000,37.230000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.250000,37.230000,238.314000,37.195000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.366000,37.163000,238.418000,37.140000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.001000,37.800000,238.026000,37.792000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.026000,37.792000,238.112000,37.690000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaaa,241.218000,37.569000,241.596000,37.434000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabaa,241.120000,37.609000,241.218000,37.569000,90,0,15,0,0,0,0,-0.8,0.5,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabab,241.022000,37.674000,241.120000,37.609000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabb,240.924000,37.745000,241.022000,37.674000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tt,242.318000,33.159000,242.394000,33.024000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaaaba,241.823000,38.693000,241.927000,38.415000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaaabb,241.823000,38.693000,241.833000,38.960000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabaa,241.833000,38.960000,241.850000,39.160000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabab,241.850000,39.160000,241.894000,39.354000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabba,241.868000,39.503000,241.894000,39.354000,120,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabbb,241.868000,39.503000,241.872000,39.733000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaba,241.872000,39.733000,242.318000,40.190000,30,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbabb,242.318000,40.190000,242.491000,40.464000,45,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbaaa,242.197000,41.029000,242.491000,40.464000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbaab,242.190000,41.761000,242.197000,41.029000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbab,242.158000,42.335000,242.190000,41.761000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbba,242.158000,42.335000,242.567000,42.567000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbbba,242.567000,42.567000,243.233000,42.649000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbbbb,243.233000,42.649000,243.899000,42.731000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ytra,240.844000,34.041000,240.948000,34.097000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
